city,state_id,state_name,lat,lng,population
Geneva,AL,Alabama,31.0437,-85.8763,2557
Point Clear,AL,Alabama,30.4902,-87.9105,2482
Bayou La Batre,AL,Alabama,30.4126,-88.261,2479
Trinity,AL,Alabama,34.6012,-87.0818,2477
Taylor,AL,Alabama,31.1658,-85.4697,2428
Choccolocco,AL,Alabama,33.6683,-85.7129,2396
Carlisle-Rockledge,AL,Alabama,34.114,-86.1191,2391
Riverside,AL,Alabama,33.6171,-86.2042,2377
Ashville,AL,Alabama,33.8331,-86.2698,2365
Henagar,AL,Alabama,34.631,-85.7405,2363
Good Hope,AL,Alabama,34.1098,-86.8651,2362
Smoke Rise,AL,Alabama,33.8789,-86.824,2360
Midland City,AL,Alabama,31.3157,-85.4937,2358
East Brewton,AL,Alabama,31.0906,-87.0556,2356
Whitesboro,AL,Alabama,34.1682,-86.0572,2352
Bridgeport,AL,Alabama,34.9495,-85.7243,2297
Guin,AL,Alabama,33.9832,-87.9023,2275
Huguley,AL,Alabama,32.8431,-85.2397,2273
Greensboro,AL,Alabama,32.7014,-87.595,2268
Aliceville,AL,Alabama,33.1237,-88.1594,2254
Evergreen,AL,Alabama,31.4342,-86.9723,2253
Lineville,AL,Alabama,33.313,-85.7508,2249
York,AL,Alabama,32.4998,-88.2938,2239
Uniontown,AL,Alabama,32.449,-87.4958,2227
Vincent,AL,Alabama,33.3848,-86.4086,2213
Ashford,AL,Alabama,31.1858,-85.2359,2181
Morris,AL,Alabama,33.7467,-86.8037,2149
Lipscomb,AL,Alabama,33.4261,-86.926,2139
Owens Cross Roads,AL,Alabama,34.5845,-86.4574,2129
Graysville,AL,Alabama,33.6583,-86.9674,2092
Cowarts,AL,Alabama,31.2041,-85.3062,2079
Thorsby,AL,Alabama,32.917,-86.7203,2057
Wilsonville,AL,Alabama,33.2351,-86.4882,2056
Selmont-West Selmont,AL,Alabama,32.3784,-87.0074,2040
Creola,AL,Alabama,30.8903,-88.01,2036
Collinsville,AL,Alabama,34.267,-85.8652,2009
Level Plains,AL,Alabama,31.3071,-85.7687,2002
Stevenson,AL,Alabama,34.8487,-85.8437,1951
Florala,AL,Alabama,31.0176,-86.3138,1906
Dora,AL,Alabama,33.7292,-87.085,1905
Brundidge,AL,Alabama,31.7182,-85.8177,1902
Slocomb,AL,Alabama,31.1103,-85.5954,1898
Ashland,AL,Alabama,33.2704,-85.8337,1895
Sylvania,AL,Alabama,34.5619,-85.8046,1894
Carbon Hill,AL,Alabama,33.8944,-87.5224,1892
Linden,AL,Alabama,32.3001,-87.7926,1880
Crossville,AL,Alabama,34.2853,-85.9997,1857
Samson,AL,Alabama,31.1124,-86.0462,1854
Vernon,AL,Alabama,33.7588,-88.1143,1850
Cordova,AL,Alabama,33.7613,-87.1925,1850
Brookwood,AL,Alabama,33.2397,-87.3277,1848
Sulligent,AL,Alabama,33.8912,-88.1266,1834
Cedar Bluff,AL,Alabama,34.2217,-85.5877,1823
Lookout Mountain,AL,Alabama,34.1091,-85.9585,1805
Sardis City,AL,Alabama,34.1749,-86.1125,1775
Camden,AL,Alabama,32.0007,-87.2967,1765
Elberta,AL,Alabama,30.3855,-87.5888,1746
Grove Hill,AL,Alabama,31.7006,-87.7748,1738
Harpersville,AL,Alabama,33.3184,-86.4287,1727
Westover,AL,Alabama,33.3685,-86.5346,1726
Ragland,AL,Alabama,33.7469,-86.1384,1722
Butler,AL,Alabama,32.0965,-88.2108,1721
Concord,AL,Alabama,33.4674,-87.0392,1690
Summerdale,AL,Alabama,30.4783,-87.6904,1681
Blountsville,AL,Alabama,34.0814,-86.5867,1670
Coaling,AL,Alabama,33.1641,-87.3534,1663
Rehobeth,AL,Alabama,31.1242,-85.4382,1657
Vance,AL,Alabama,33.1745,-87.2313,1654
Stewartville,AL,Alabama,33.0725,-86.2658,1627
Gordo,AL,Alabama,33.322,-87.904,1614
Georgiana,AL,Alabama,31.6391,-86.7468,1608
Blue Ridge,AL,Alabama,32.501,-86.1839,1602
Coats Bend,AL,Alabama,34.0774,-85.8742,1600
Marbury,AL,Alabama,32.6793,-86.4607,1573
Reform,AL,Alabama,33.3788,-88.0173,1552
Mount Vernon,AL,Alabama,31.0889,-88.0137,1495
Sylvan Springs,AL,Alabama,33.5287,-87.0312,1492
Webb,AL,Alabama,31.2572,-85.2896,1477
Axis,AL,Alabama,30.9296,-88.0179,1473
Ardmore,AL,Alabama,34.9847,-86.8373,1463
Malvern,AL,Alabama,31.1428,-85.521,1463
Ballplay,AL,Alabama,34.0179,-85.7853,1458
Newton,AL,Alabama,31.3423,-85.5893,1456
Fayetteville,AL,Alabama,33.1643,-86.4411,1432
Redstone Arsenal,AL,Alabama,34.6843,-86.647,1414
Shoal Creek,AL,Alabama,33.4328,-86.6071,1398
Flomaton,AL,Alabama,31.0127,-87.2541,1393
Rock Creek,AL,Alabama,33.4772,-87.0812,1369
Elmore,AL,Alabama,32.5552,-86.3425,1348
Munford,AL,Alabama,33.5259,-85.9554,1348
Hayden,AL,Alabama,33.8822,-86.7839,1343
Dauphin Island,AL,Alabama,30.2525,-88.1438,1335
Lillian,AL,Alabama,30.4122,-87.432,1330
Brookside,AL,Alabama,33.638,-86.9014,1329
Goodwater,AL,Alabama,33.0608,-86.0516,1315
Cleveland,AL,Alabama,33.9965,-86.5671,1306
Shelby,AL,Alabama,33.1068,-86.5825,1305
Coosada,AL,Alabama,32.4983,-86.3279,1298
Clio,AL,Alabama,31.7085,-85.6109,1274
New Brockton,AL,Alabama,31.3784,-85.9228,1261
Hackleburg,AL,Alabama,34.2693,-87.8303,1258
Falkville,AL,Alabama,34.3793,-86.9086,1257
Cottonwood,AL,Alabama,31.0552,-85.3007,1255
West Blocton,AL,Alabama,33.1186,-87.1253,1252
Rogersville,AL,Alabama,34.8251,-87.2821,1251
Tidmore Bend,AL,Alabama,34.0324,-85.9254,1237
Deatsville,AL,Alabama,32.5863,-86.3918,1237
New Market,AL,Alabama,34.8892,-86.4226,1205
Locust Fork,AL,Alabama,33.8957,-86.6301,1197
Stapleton,AL,Alabama,30.7394,-87.7943,1196
Chatom,AL,Alabama,31.4691,-88.246,1182
Silverhill,AL,Alabama,30.5455,-87.7505,1170
Fort Deposit,AL,Alabama,31.9863,-86.5664,1155
Frisco City,AL,Alabama,31.4353,-87.4037,1153
Ohatchee,AL,Alabama,33.7877,-86.028,1153
Berry,AL,Alabama,33.6623,-87.6079,1095
New Union,AL,Alabama,34.1422,-86.2218,1091
Steele,AL,Alabama,33.937,-86.2004,1089
Minor,AL,Alabama,33.5389,-86.9402,1074
Phil Campbell,AL,Alabama,34.3519,-87.7062,1071
Bear Creek,AL,Alabama,34.2651,-87.7164,1068
Double Springs,AL,Alabama,34.1502,-87.3912,1062
Fyffe,AL,Alabama,34.4496,-85.9049,1045
Town Creek,AL,Alabama,34.6718,-87.4063,1039
Vandiver,AL,Alabama,33.4601,-86.5251,1016
Leesburg,AL,Alabama,34.1839,-85.775,1013
Eclectic,AL,Alabama,32.6387,-86.0386,1013
Bon Secour,AL,Alabama,30.3222,-87.7271,1011
Cherokee,AL,Alabama,34.7577,-87.967,1008
Littleville,AL,Alabama,34.5951,-87.6719,992
Brantleyville,AL,Alabama,33.2196,-86.882,987
Hollywood,AL,Alabama,34.719,-85.965,984
Millport,AL,Alabama,33.5586,-88.0817,980
Mignon,AL,Alabama,33.1948,-86.2651,974
Powell,AL,Alabama,34.5325,-85.8979,967
Coker,AL,Alabama,33.2446,-87.6799,964
Calvert,AL,Alabama,31.154,-88.0169,957
Killen,AL,Alabama,34.8607,-87.5269,955
Camp Hill,AL,Alabama,32.8002,-85.6536,950
Triana,AL,Alabama,34.5904,-86.7418,949
Carrollton,AL,Alabama,33.2619,-88.0951,943
Parrish,AL,Alabama,33.7323,-87.2802,937
Grant,AL,Alabama,34.5189,-86.2492,916
Dunnavant,AL,Alabama,33.5006,-86.538,914
Altoona,AL,Alabama,34.031,-86.3181,913
Geraldine,AL,Alabama,34.3577,-86.0037,898
Hollins,AL,Alabama,33.1213,-86.129,892
Ivalee,AL,Alabama,34.0372,-86.1472,886
Mosses,AL,Alabama,32.1801,-86.6888,874
Brilliant,AL,Alabama,34.0256,-87.7691,873
Autaugaville,AL,Alabama,32.432,-86.6579,871
Sterrett,AL,Alabama,33.449,-86.4645,866
Pine Hill,AL,Alabama,31.9858,-87.5875,852
Skyline,AL,Alabama,34.7987,-86.1229,838
Snead,AL,Alabama,34.1162,-86.3901,838
Jacksons' Gap,AL,Alabama,32.8831,-85.815,827
Holly Pond,AL,Alabama,34.1696,-86.6125,826
Magnolia Springs,AL,Alabama,30.4003,-87.7748,823
Notasulga,AL,Alabama,32.5569,-85.6695,823
Gurley,AL,Alabama,34.7072,-86.3768,812
Mulga,AL,Alabama,33.5534,-86.9735,810
Wedowee,AL,Alabama,33.3077,-85.4864,794
Hayneville,AL,Alabama,32.1822,-86.5787,784
Douglas,AL,Alabama,34.1705,-86.3224,778
Susan Moore,AL,Alabama,34.0799,-86.4234,776
Egypt,AL,Alabama,34.0759,-86.1651,774
Somerville,AL,Alabama,34.4676,-86.7935,773
White Plains,AL,Alabama,33.7603,-85.688,770
Bristow Cove,AL,Alabama,34.1092,-86.241,769
Brantley,AL,Alabama,31.5822,-86.2569,768
New Site,AL,Alabama,33.0283,-85.7801,760
Leighton,AL,Alabama,34.6941,-87.5282,756
Hobson City,AL,Alabama,33.6148,-85.8561,755
White Hall,AL,Alabama,32.2993,-86.7148,751
Perdido,AL,Alabama,31.0033,-87.6324,751
South Vinemont,AL,Alabama,34.2348,-86.8642,745
Edgewater,AL,Alabama,33.5286,-86.9574,743
Gallant,AL,Alabama,34.0013,-86.2304,743
Section,AL,Alabama,34.5816,-85.9849,740
Ariton,AL,Alabama,31.5978,-85.7131,739
Columbia,AL,Alabama,31.2968,-85.1103,737
Oakman,AL,Alabama,33.7141,-87.389,724
Woodville,AL,Alabama,34.6256,-86.2792,723
Ider,AL,Alabama,34.7022,-85.6691,718
Addison,AL,Alabama,34.2017,-87.1765,718
Wadley,AL,Alabama,33.1239,-85.5683,714
Lexington,AL,Alabama,34.9652,-87.3735,709
Stockton,AL,Alabama,30.9946,-87.86,709
Maplesville,AL,Alabama,32.7867,-86.8783,700
Walnut Grove,AL,Alabama,34.0641,-86.2863,700
Pisgah,AL,Alabama,34.6844,-85.846,692
Joppa,AL,Alabama,34.2982,-86.5506,690
Leroy,AL,Alabama,31.4952,-87.969,685
Wilton,AL,Alabama,33.0813,-86.8799,681
St. Florian,AL,Alabama,34.8714,-87.6224,670
Allgood,AL,Alabama,33.9064,-86.5178,650
Perdido Beach,AL,Alabama,30.3554,-87.5036,649
Lynn,AL,Alabama,34.0548,-87.5555,635
McDonald Chapel,AL,Alabama,33.5189,-86.9385,633
Excel,AL,Alabama,31.4264,-87.3433,632
Pinckard,AL,Alabama,31.3173,-85.543,630
Reece City,AL,Alabama,34.0772,-86.0345,627
Dodge City,AL,Alabama,34.0453,-86.8837,623
North Courtland,AL,Alabama,34.6788,-87.3083,620
Baileyton,AL,Alabama,34.2609,-86.6082,619
Trafford,AL,Alabama,33.8194,-86.7467,617
West Point,AL,Alabama,34.2401,-86.9626,609
Babbie,AL,Alabama,31.3022,-86.3229,596
Hollis Crossroads,AL,Alabama,33.5231,-85.6437,591
Hurtsboro,AL,Alabama,32.2401,-85.4147,589
Courtland,AL,Alabama,34.6703,-87.3262,588
Forkland,AL,Alabama,32.6489,-87.8671,588
Clayhatchee,AL,Alabama,31.2434,-85.7136,585
Pickensville,AL,Alabama,33.2336,-88.2743,578
Sand Rock,AL,Alabama,34.2308,-85.7712,569
Grimes,AL,Alabama,31.2999,-85.4502,556
Valley Head,AL,Alabama,34.5575,-85.6214,549
Kinston,AL,Alabama,31.22,-86.1705,547
Castleberry,AL,Alabama,31.3001,-87.027,540
River Falls,AL,Alabama,31.3524,-86.5412,535
Belle Fontaine,AL,Alabama,30.492,-88.1131,532
Hillsboro,AL,Alabama,34.6408,-87.1837,521
Oak Grove,AL,Alabama,33.1928,-86.3036,521
Our Town,AL,Alabama,32.8304,-85.9687,519
Franklin,AL,Alabama,32.4514,-85.7864,512
Newville,AL,Alabama,31.4206,-85.3367,512
Elkmont,AL,Alabama,34.9289,-86.9765,510
Avon,AL,Alabama,31.1799,-85.2802,510
Lockhart,AL,Alabama,31.0128,-86.3505,504
Garden City,AL,Alabama,34.0152,-86.752,501
Eva,AL,Alabama,34.3274,-86.7614,499
Millry,AL,Alabama,31.6256,-88.3191,497
Hammondville,AL,Alabama,34.5685,-85.6397,495
Nances Creek,AL,Alabama,33.8588,-85.6733,494
Lisman,AL,Alabama,32.1792,-88.3002,493
McKenzie,AL,Alabama,31.5428,-86.7246,492
Rock Mills,AL,Alabama,33.1563,-85.2861,486
Glen Allen,AL,Alabama,33.8922,-87.7328,480
Red Level,AL,Alabama,31.4055,-86.6084,478
Midway,AL,Alabama,32.0764,-85.5244,466
Fairview,AL,Alabama,34.2477,-86.6843,463
Louisville,AL,Alabama,31.781,-85.5583,462
Hissop,AL,Alabama,32.8746,-86.1159,461
Berlin,AL,Alabama,34.1868,-86.7442,460
Rutledge,AL,Alabama,31.724,-86.302,449
Rockford,AL,Alabama,32.8896,-86.215,436
Silas,AL,Alabama,31.7678,-88.3258,430
Hytop,AL,Alabama,34.8965,-86.088,422
Kennedy,AL,Alabama,33.5809,-87.9862,421
West Jefferson,AL,Alabama,33.652,-87.0569,421
Highland Lake,AL,Alabama,33.8876,-86.4244,410
Pleasant Groves,AL,Alabama,34.735,-86.2054,404
Sipsey,AL,Alabama,33.8225,-87.0834,401
Ranburne,AL,Alabama,33.5259,-85.339,398
Shorter,AL,Alabama,32.4076,-85.9412,395
St. Stephens,AL,Alabama,31.5474,-88.0555,394
Twin,AL,Alabama,33.9978,-87.8497,392
Thomaston,AL,Alabama,32.2683,-87.6237,381
Bellamy,AL,Alabama,32.4582,-88.1277,380
Maytown,AL,Alabama,33.5489,-86.9999,371
Mentone,AL,Alabama,34.5663,-85.5842,368
Malcolm,AL,Alabama,31.1945,-88.0016,358
Vina,AL,Alabama,34.3757,-88.0602,356
Arley,AL,Alabama,34.0886,-87.2074,345
Napier Field,AL,Alabama,31.3149,-85.4549,344
Nectar,AL,Alabama,33.9686,-86.6346,341
Hackneyville,AL,Alabama,33.0567,-85.9312,337
Epes,AL,Alabama,32.6906,-88.1405,329
Akron,AL,Alabama,32.8785,-87.7429,328
Gordon,AL,Alabama,31.1436,-85.0925,325
Coffeeville,AL,Alabama,31.7666,-88.0861,322
Gulfcrest,AL,Alabama,30.9925,-88.2399,321
Dozier,AL,Alabama,31.5031,-86.3694,320
Rosa,AL,Alabama,33.9885,-86.5037,319
Dutton,AL,Alabama,34.6062,-85.9119,314
Uriah,AL,Alabama,31.3073,-87.4992,307
Reeltown,AL,Alabama,32.5788,-85.8189,306
Weogufka,AL,Alabama,33.0267,-86.3169,301
Carolina,AL,Alabama,31.2337,-86.5227,295
Madrid,AL,Alabama,31.0356,-85.3992,290
Cuba,AL,Alabama,32.441,-88.3755,290
Vredenburgh,AL,Alabama,31.8237,-87.3178,290
Colony,AL,Alabama,33.9413,-86.9016,289
Pine Ridge,AL,Alabama,34.449,-85.7808,284
Hodges,AL,Alabama,34.334,-87.9299,283
Shiloh,AL,Alabama,34.4638,-85.878,281
Fruithurst,AL,Alabama,33.7297,-85.4312,280
Boligee,AL,Alabama,32.7699,-88.0264,280
Gordonville,AL,Alabama,32.1489,-86.6994,278
Beatrice,AL,Alabama,31.7332,-87.209,278
Waldo,AL,Alabama,33.3892,-86.036,272
Anderson,AL,Alabama,34.9147,-87.2716,267
County Line,AL,Alabama,33.821,-86.7198,265
Langston,AL,Alabama,34.5374,-86.0899,262
Repton,AL,Alabama,31.4097,-87.2393,258
Ray,AL,Alabama,32.879,-86.035,257
Heath,AL,Alabama,31.3579,-86.4673,256
Goshen,AL,Alabama,31.7182,-86.1242,255
Sanford,AL,Alabama,31.3006,-86.3975,254
Morrison Crossroads,AL,Alabama,33.4198,-85.4903,253
Bakerhill,AL,Alabama,31.7769,-85.2955,252
Vinegar Bend,AL,Alabama,31.2594,-88.3712,247
Fulton,AL,Alabama,31.7916,-87.7397,246
Sweet Water,AL,Alabama,32.1046,-87.8619,244
Eunola,AL,Alabama,31.0326,-85.8409,239
Horn Hill,AL,Alabama,31.2382,-86.3211,229
Fruitdale,AL,Alabama,31.3429,-88.4109,224
Detroit,AL,Alabama,34.0274,-88.1678,220
Fredonia,AL,Alabama,32.9861,-85.2912,220
Delta,AL,Alabama,33.447,-85.6746,219
Abanda,AL,Alabama,33.0926,-85.5253,218
McIntosh,AL,Alabama,31.2649,-88.0284,215
Gantt,AL,Alabama,31.4092,-86.4842,215
Coffee Springs,AL,Alabama,31.1664,-85.9102,214
Kansas,AL,Alabama,33.9029,-87.5568,211
Daviston,AL,Alabama,33.0556,-85.6371,210
Union,AL,Alabama,32.9938,-87.9071,209
Pennington,AL,Alabama,32.1994,-88.0494,204
Belk,AL,Alabama,33.6516,-87.9286,204
Black,AL,Alabama,31.0102,-85.7428,203
Nauvoo,AL,Alabama,33.9873,-87.4876,202
Yellow Bluff,AL,Alabama,31.9622,-87.4808,202
Kellyton,AL,Alabama,32.9791,-86.0358,198
Loachapoka,AL,Alabama,32.6049,-85.5948,198
Broomtown,AL,Alabama,34.3657,-85.5322,198
Macedonia,AL,Alabama,33.4031,-88.2392,197
Paint Rock,AL,Alabama,34.6602,-86.3307,197
Providence,AL,Alabama,32.3424,-87.7762,197
Waterloo,AL,Alabama,34.9173,-88.0654,197
Edwardsville,AL,Alabama,33.8411,-85.4523,196
Gilbertown,AL,Alabama,31.8758,-88.3195,193
Beaverton,AL,Alabama,33.9354,-88.0218,187
Onycha,AL,Alabama,31.2246,-86.2785,186
Spring Garden,AL,Alabama,33.973,-85.5558,185
Glenwood,AL,Alabama,31.6675,-86.173,183
Gainesville,AL,Alabama,32.8149,-88.1608,183
Woodland,AL,Alabama,33.3756,-85.3975,182
Riverview,AL,Alabama,31.0587,-87.0709,181
Whatley,AL,Alabama,31.6463,-87.7108,178
Gu-Win,AL,Alabama,33.9443,-87.8704,174
Newbern,AL,Alabama,32.592,-87.5331,173
Orrville,AL,Alabama,32.3068,-87.2454,168
Banks,AL,Alabama,31.8132,-85.8364,164
Talladega Springs,AL,Alabama,33.1191,-86.4421,159
Millerville,AL,Alabama,33.1926,-85.9303,158
Cullomburg,AL,Alabama,31.7131,-88.2917,155
Standing Rock,AL,Alabama,33.0863,-85.2449,153
Geiger,AL,Alabama,32.8698,-88.313,151
Spruce Pine,AL,Alabama,34.3928,-87.7294,149
Hobson,AL,Alabama,31.4836,-88.1513,147
North Johns,AL,Alabama,33.368,-87.1008,145
Waverly,AL,Alabama,32.7333,-85.5761,144
Five Points,AL,Alabama,33.0173,-85.3516,143
Billingsley,AL,Alabama,32.661,-86.7087,142
Chunchula,AL,Alabama,30.9237,-88.2072,142
Gaylesville,AL,Alabama,34.2681,-85.5586,141
Peterman,AL,Alabama,31.5837,-87.2631,139
Pollard,AL,Alabama,31.0236,-87.1736,136
Boykin,AL,Alabama,32.0701,-87.2914,134
Deer Park,AL,Alabama,31.2198,-88.3226,134
Pine Apple,AL,Alabama,31.8721,-86.9891,132
Lester,AL,Alabama,34.9877,-87.1515,131
Cusseta,AL,Alabama,32.7877,-85.3057,124
Toxey,AL,Alabama,31.9107,-88.3091,124
Eldridge,AL,Alabama,33.922,-87.6201,123
Myrtlewood,AL,Alabama,32.2521,-87.9492,116
Libertyville,AL,Alabama,31.2428,-86.46,113
Bon Air,AL,Alabama,33.2621,-86.3319,110
Ridgeville,AL,Alabama,34.0569,-86.1029,110
Hatton,AL,Alabama,34.561,-87.4136,106
Haleburg,AL,Alabama,31.4099,-85.1381,100
East Point,AL,Alabama,34.1859,-86.7927,97
Lowndesboro,AL,Alabama,32.2764,-86.6108,93
Faunsdale,AL,Alabama,32.4576,-87.5938,92
Movico,AL,Alabama,31.0628,-88.0266,88
Blue Springs,AL,Alabama,31.6635,-85.5035,87
Needham,AL,Alabama,31.987,-88.3366,85
Sims Chapel,AL,Alabama,31.2365,-88.1435,85
Graham,AL,Alabama,33.4552,-85.3231,84
Union Grove,AL,Alabama,34.4025,-86.4483,79
Belgreen,AL,Alabama,34.4767,-87.8653,76
Ethelsville,AL,Alabama,33.4141,-88.2161,73
Tibbie,AL,Alabama,31.3628,-88.2471,73
Penton,AL,Alabama,33.009,-85.4722,68
Bucks,AL,Alabama,31.017,-88.0249,68
Fairford,AL,Alabama,31.178,-88.0728,64
Mooresville,AL,Alabama,34.627,-86.8799,61
Putnam,AL,Alabama,32.0181,-88.0331,60
Petrey,AL,Alabama,31.8495,-86.2057,56
Cardiff,AL,Alabama,33.6472,-86.9307,55
Goldville,AL,Alabama,33.0841,-85.7831,54
Emelle,AL,Alabama,32.7287,-88.3165,48
Dayton,AL,Alabama,32.3509,-87.6416,46
Nanafalia,AL,Alabama,32.1114,-87.9957,42
Benton,AL,Alabama,32.3078,-86.818,41
Fitzpatrick,AL,Alabama,32.2113,-85.8784,41
Carlton,AL,Alabama,31.343,-87.8378,36
Natural Bridge,AL,Alabama,34.0904,-87.6014,35
Panola,AL,Alabama,32.9478,-88.2674,33
Memphis,AL,Alabama,33.1369,-88.3008,26
Oak Hill,AL,Alabama,31.9216,-87.0852,23
Catherine,AL,Alabama,32.1861,-87.4699,21
Rockville,AL,Alabama,31.4059,-87.8442,16
Megargel,AL,Alabama,31.3781,-87.4307,12
McMullen,AL,Alabama,33.1481,-88.1757,9
Little Rock,AR,Arkansas,34.7256,-92.3576,439815
Fayetteville,AR,Arkansas,36.0713,-94.166,351246
Fort Smith,AR,Arkansas,35.3493,-94.3695,125354
Springdale,AR,Arkansas,36.1899,-94.1574,81125
Jonesboro,AR,Arkansas,35.8212,-90.6791,76247
Conway,AR,Arkansas,35.0754,-92.4694,74951
Rogers,AR,Arkansas,36.3172,-94.1526,68669
North Little Rock,AR,Arkansas,34.7808,-92.2371,65903
Hot Springs,AR,Arkansas,34.4892,-93.0501,60767
Bentonville,AR,Arkansas,36.3546,-94.2306,54909
Pine Bluff,AR,Arkansas,34.2116,-92.0178,45204
Benton,AR,Arkansas,34.5775,-92.5712,36820
Russellville,AR,Arkansas,35.2763,-93.1383,34205
Sherwood,AR,Arkansas,34.8508,-92.2028,31436
Texarkana,AR,Arkansas,33.4361,-93.996,29657
Bella Vista,AR,Arkansas,36.4667,-94.2707,28872
Jacksonville,AR,Arkansas,34.8807,-92.1302,28235
Paragould,AR,Arkansas,36.0555,-90.5149,27328
Searcy,AR,Arkansas,35.2418,-91.7351,26889
Cabot,AR,Arkansas,34.9768,-92.0274,26352
West Memphis,AR,Arkansas,35.1531,-90.1995,24402
Van Buren,AR,Arkansas,35.448,-94.3528,23683
Siloam Springs,AR,Arkansas,36.1844,-94.5318,21975
Bryant,AR,Arkansas,34.6152,-92.4914,20968
Maumelle,AR,Arkansas,34.8522,-92.4,18199
El Dorado,AR,Arkansas,33.2184,-92.664,17706
Centerton,AR,Arkansas,36.3567,-94.2971,16244
Blytheville,AR,Arkansas,35.9321,-89.9051,15693
Hot Springs Village,AR,Arkansas,34.6568,-92.9644,14466
Mountain Home,AR,Arkansas,36.3348,-92.3846,14317
Harrison,AR,Arkansas,36.2438,-93.1198,14097
Marion,AR,Arkansas,35.2041,-90.2061,12310
Forrest City,AR,Arkansas,35.0135,-90.7931,12309
Batesville,AR,Arkansas,35.7687,-91.6226,12220
Malvern,AR,Arkansas,34.3734,-92.8205,11851
Arkadelphia,AR,Arkansas,34.1255,-93.0725,10503
Magnolia,AR,Arkansas,33.2774,-93.2261,10339
Camden,AR,Arkansas,33.5672,-92.8467,10058
Lowell,AR,Arkansas,36.2561,-94.1532,9544
Hope,AR,Arkansas,33.6682,-93.5895,9499
Helena-West Helena,AR,Arkansas,34.5314,-90.6201,9493
Monticello,AR,Arkansas,33.6258,-91.7934,9409
Greenwood,AR,Arkansas,35.2134,-94.2408,9063
Stuttgart,AR,Arkansas,34.495,-91.5485,8404
Clarksville,AR,Arkansas,35.457,-93.4803,7780
Beebe,AR,Arkansas,35.0712,-91.8996,7497
Farmington,AR,Arkansas,36.037,-94.2537,7400
Wynne,AR,Arkansas,35.2322,-90.7894,7152
Osceola,AR,Arkansas,35.6942,-89.9934,7085
East End,AR,Arkansas,34.5554,-92.3261,7019
Trumann,AR,Arkansas,35.6771,-90.5261,6826
Crossett,AR,Arkansas,33.128,-91.9631,6820
Walnut Ridge,AR,Arkansas,36.0851,-90.9463,6568
Pea Ridge,AR,Arkansas,36.449,-94.1211,6211
Morrilton,AR,Arkansas,35.1558,-92.7387,6159
De Queen,AR,Arkansas,34.0426,-94.342,6153
Heber Springs,AR,Arkansas,35.5003,-92.0332,6136
Newport,AR,Arkansas,35.6234,-91.2322,5965
Pocahontas,AR,Arkansas,36.2637,-90.9706,5887
Alma,AR,Arkansas,35.4919,-94.2165,5864
Warren,AR,Arkansas,33.6113,-92.0677,5399
Ward,AR,Arkansas,35.0117,-91.9577,5358
Cave Springs,AR,Arkansas,36.2701,-94.2225,5276
Mena,AR,Arkansas,34.5812,-94.2369,5261
Barling,AR,Arkansas,35.3284,-94.2792,5036
Berryville,AR,Arkansas,36.3713,-93.5704,4974
Gibson,AR,Arkansas,34.8923,-92.2341,4972
White Hall,AR,Arkansas,34.2737,-92.1005,4963
Prairie Grove,AR,Arkansas,35.9858,-94.3048,4943
Greenbrier,AR,Arkansas,35.2289,-92.3836,4898
Sheridan,AR,Arkansas,34.2995,-92.4226,4773
Vilonia,AR,Arkansas,35.0807,-92.2088,4623
Rockwell,AR,Arkansas,34.4641,-93.1341,4607
Haskell,AR,Arkansas,34.5095,-92.6406,4605
Dardanelle,AR,Arkansas,35.2263,-93.1649,4541
Piney,AR,Arkansas,34.5024,-93.142,4380
Tontitown,AR,Arkansas,36.1642,-94.2457,4358
Dumas,AR,Arkansas,33.8849,-91.4861,4319
Nashville,AR,Arkansas,33.9418,-93.8516,4253
Austin,AR,Arkansas,35.0061,-91.9895,4079
Gentry,AR,Arkansas,36.257,-94.4907,4023
Lonoke,AR,Arkansas,34.7908,-91.9069,4003
Shannon Hills,AR,Arkansas,34.6157,-92.4217,3990
Southside,AR,Arkansas,35.7149,-91.6329,3989
Ashdown,AR,Arkansas,33.6746,-94.1264,3862
Johnson,AR,Arkansas,36.1328,-94.1757,3742
Brookland,AR,Arkansas,35.8991,-90.5767,3674
Gravette,AR,Arkansas,36.4291,-94.3714,3516
Elkins,AR,Arkansas,36.0163,-94.025,3487
Alexander,AR,Arkansas,34.6185,-92.4512,3457
Cherokee Village,AR,Arkansas,36.2959,-91.5696,3435
McGehee,AR,Arkansas,33.628,-91.3953,3403
Pottsville,AR,Arkansas,35.2314,-93.0652,3327
Fordyce,AR,Arkansas,33.8181,-92.4174,3311
Landmark,AR,Arkansas,34.607,-92.3206,3279
North Crossett,AR,Arkansas,33.171,-91.9367,3184
Booneville,AR,Arkansas,35.1393,-93.9179,3164
Piggott,AR,Arkansas,36.3858,-90.2017,3150
Marianna,AR,Arkansas,34.7736,-90.7674,3145
Manila,AR,Arkansas,35.8848,-90.1653,3138
Gosnell,AR,Arkansas,35.9645,-89.9721,3116
Waldron,AR,Arkansas,34.902,-94.0953,3104
Ozark,AR,Arkansas,35.4995,-93.8431,3076
Atkins,AR,Arkansas,35.2414,-92.9465,3037
Dermott,AR,Arkansas,33.5271,-91.4324,3019
Paris,AR,Arkansas,35.2894,-93.7253,2993
DeWitt,AR,Arkansas,34.2873,-91.3383,2906
Corning,AR,Arkansas,36.4111,-90.5861,2877
Mountain View,AR,Arkansas,35.8635,-92.1041,2863
